odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.47540396451950073, -0.5142835378646851, -0.930935336251245, 0.06288761595681577, 0.01239942479878664, 0.5990761404809419, -0.43839806493007977, -0.8967789462581278, 1763138731092198233, 
0.47897017002105713, -0.5188382863998413, -0.930935336251245, 0.06109318363759018, 0.0, 0.6046256289662276, -0.44766831112486843, -0.8898154024852916, 1763138731188992395, 
0.4858649969100952, -0.5283507108688354, -0.9326232975810695, 0.058105783482972725, -0.01744229532778263, 0.6072617943823545, -0.45217867320765437, -0.890367890109737, 1763138731381909116, 
0.48968857526779175, -0.5338419675827026, -0.9330671055131644, 0.05815093338357661, -0.006809871643781662, 0.6172493901154256, -0.4652301124933242, -0.8877669861165004, 1763138731493876141, 
0.4961748421192169, -0.5425676703453064, -0.9337429789646569, 0.05754369832835264, 0.0, 0.6187057180006929, -0.4704864246580429, -0.8921850096925558, 1763138731685932233, 
0.49966922402381897, -0.54709392786026, -0.9343963648725317, 0.056926788245415784, 0.0, 0.6230623185231258, -0.47094316756937155, -0.8877088218597988, 1763138731782975412, 
0.5033011436462402, -0.5521727204322815, -0.9371557967726482, 0.056096725111843077, -0.04271677881479263, 0.6260423467328041, -0.47815928071415986, -0.9043508767344033, 1763138731893060914, 
0.5064331889152527, -0.5564342737197876, -0.938463688809187, 0.054323286769876904, 0.0, 0.6319289249573766, -0.48468403982780606, -0.8983131572038126, 1763138731988577792, 
0.5127242803573608, -0.5648034811019897, -0.9394870963812223, 0.05241017651165435, -1.2349365761110676e-06, 0.6402754544999979, -0.4886442543421378, -0.9019913042174551, 1763138732180934371, 
0.5164705514907837, -0.5698973536491394, -0.9394870963812223, 0.055508295084147806, 0.0, 0.6461746549244739, -0.4997228360485485, -0.906331003084752, 1763138732293123520, 
0.5192838311195374, -0.5739657878875732, -0.940476587585829, 0.05247015038596439, -3.729069021574105e-06, 0.6516458172584078, -0.5025786820422352, -0.9037113277894163, 1763138732389070165, 
0.5252892971038818, -0.5822257995605469, -0.9440339766288921, 0.051444910232074585, -0.03763308376073837, 0.6551837086359062, -0.5047542761662899, -0.9100043937335075, 1763138732580605762, 
0.5282937288284302, -0.5864406228065491, -0.9454051242272503, 0.05100342931593766, -0.014604797586798668, 0.6603919173357715, -0.5188705000432876, -0.9108651122470934, 1763138732676370868, 
0.5346114039421082, -0.595271110534668, -0.9460319666965206, 0.04733862188355958, 0.0, 0.665724299887967, -0.514917857633657, -0.9166206661977673, 1763138732885931332, 
0.5375228524208069, -0.5991294384002686, -0.9460319666965206, 0.052049006586108795, 0.0, 0.6695267073798566, -0.5209712411732784, -0.9068865189875462, 1763138732980780937, 
0.5408088564872742, -0.6037431955337524, -0.9460607659054214, 0.04805074891662998, 0.0, 0.6790271653440599, -0.5336124198054494, -0.905002595895951, 1763138733094978633, 
0.5463905334472656, -0.6115065813064575, -0.9464794532374604, 0.04725431262715483, -0.008451583795249462, 0.6789863772541984, -0.5375259041965823, -0.9087532329876697, 1763138733285857791, 
0.5492821335792542, -0.6153481006622314, -0.9471139921447483, 0.04916846645313847, -0.013693648390471935, 0.6860745976804008, -0.5453940410426962, -0.9092026154083482, 1763138733380803769, 
0.5523256659507751, -0.6197232007980347, -0.9477381127142677, 0.04630024441442027, 0.0, 0.6853579096516231, -0.5513041840742017, -0.9145033611780012, 1763138733492568018, 
0.5578325390815735, -0.6273236274719238, -0.9491691893744972, 0.04706064010899477, -0.01259817648679018, 0.692557986517034, -0.5625672837956107, -0.9185176019118295, 1763138733685267351, 
0.5604050159454346, -0.6309757828712463, -0.9496653017076953, 0.04847095219293615, 0.0, 0.6951979923789604, -0.5586965726330684, -0.9194206921049725, 1763138733780812757, 
0.5634816288948059, -0.6354076862335205, -0.9527076527813674, 0.04731070777573147, -0.03137765824794769, 0.6991546434442558, -0.5599878875963896, -0.9201996837657515, 1763138733892708644, 
0.5658518671989441, -0.6388231515884399, -0.9527076527813674, 0.0441698702473616, 0.0, 0.7046044219210587, -0.5637819306392252, -0.9167508846015963, 1763138733988763586, 
0.5685807466506958, -0.6429871916770935, -0.9542594987578198, 0.050656261084415156, -0.023442627862095833, 0.7086687529123981, -0.5653442282780099, -0.9192142315625914, 1763138734086954697, 
0.5736881494522095, -0.650181770324707, -0.9542594987578198, 0.04894655695257667, 0.0, 0.7124288494534319, -0.5757489585371255, -0.9173580644313455, 1763138734293445368, 
0.5755704045295715, -0.6530698537826538, -0.9549105457737899, 0.04034570397315313, -0.013680247589945793, 0.7169181985297989, -0.5798911313080226, -0.9213034026148136, 1763138734373636699, 
0.5784400701522827, -0.6568705439567566, -0.9541533106380842, 0.045178793203868035, 0.0, 0.7235889245698965, -0.5847384773038414, -0.9170428789776962, 1763138734486152545, 
0.5836125016212463, -0.664187490940094, -0.9541533106380842, 0.042222090950901466, 0.0, 0.7267335521684821, -0.5890084401116114, -0.9145960498693674, 1763138734693403624, 
0.5856634378433228, -0.6670355200767517, -0.9541533106380842, 0.044901286847434156, 0.0, 0.7266309694945088, -0.5871219913617144, -0.9180258624851726, 1763138734773454409, 
0.5882171988487244, -0.6708501577377319, -0.9541533106380842, 0.040560449768816294, 0.0, 0.7345756411289424, -0.5938985948535561, -0.9164788974257857, 1763138734885802073, 
0.5934169292449951, -0.6781714558601379, -0.9541533106380842, 0.04129065137441274, 0.0, 0.738405347372931, -0.6043094556321364, -0.9172285949895934, 1763138735093544230, 
0.5956695675849915, -0.6813331246376038, -0.9541533106380842, 0.04095228580008479, 0.0, 0.7365635364822634, -0.6138768532740213, -0.9185300206833704, 1763138735188789149, 
0.5980132818222046, -0.6844534277915955, -0.9541533106380842, 0.039158722040296294, 0.0, 0.7446197631548407, -0.6171432030623881, -0.9129608193608303, 1763138735285582935, 
0.6027969121932983, -0.6913979649543762, -0.9541533106380842, 0.04274407940167124, 0.0, 0.7510081620050121, -0.617997758217193, -0.9117760328353571, 1763138735493939863, 
0.6050158739089966, -0.6946806311607361, -0.9541533106380842, 0.04082534529165772, 0.0, 0.7493398196366, -0.6269648340784837, -0.9165032427807168, 1763138735588708291, 
0.6071029305458069, -0.6977075934410095, -0.9549517392451661, 0.03666175526121807, -0.01251749787479639, 0.7536121365281797, -0.6247201956621401, -0.920372609730805, 1763138735685950761, 
0.6117865443229675, -0.704158365726471, -0.9557292598786952, 0.03694799304679666, 0.0, 0.7558950898111116, -0.6274416962256466, -0.9163050866556666, 1763138735893929462, 
0.6134510040283203, -0.7064269781112671, -0.9557292598786952, 0.03600527433002545, 0.0, 0.7652921836942574, -0.6403800718488774, -0.9207785297239016, 1763138735973343274, 
0.615797221660614, -0.7098472714424133, -0.9557292598786952, 0.03667013213613925, 0.0, 0.7689781841247038, -0.6461638906051302, -0.9185932914037718, 1763138736085223950, 
0.6179099678993225, -0.7128077149391174, -0.9557292598786952, 0.03691391479406586, 0.0, 0.7727348649620424, -0.6438073170904851, -0.9155392656944198, 1763138736180822044, 
